0	2018	0.21929824561403508	0.008771929824561403	0.07894736842105263	0.008771929824561403	0.008771929824561403	0.008771929824561403	0.34210526315789475	0.008771929824561403	0.30701754385964913	0.008771929824561403
1	2019	0.025735294117647058	0.01838235294117647	0.003676470588235294	0.003676470588235294	0.025735294117647058	0.08455882352941177	0.23161764705882354	0.04044117647058824	0.5330882352941176	0.03308823529411765
2	2018	0.125	0.011363636363636364	0.011363636363636364	0.011363636363636364	0.056818181818181816	0.011363636363636364	0.3522727272727273	0.03409090909090909	0.375	0.011363636363636364
3	2018	0.19117647058823528	0.014705882352941176	0.04411764705882353	0.014705882352941176	0.014705882352941176	0.014705882352941176	0.25	0.014705882352941176	0.16176470588235295	0.27941176470588236
4	2018	0.05813953488372093	0.10465116279069768	0.011627906976744186	0.011627906976744186	0.011627906976744186	0.011627906976744186	0.313953488372093	0.03488372093023256	0.43023255813953487	0.011627906976744186
5	2018	0.04929577464788732	0.04929577464788732	0.007042253521126761	0.007042253521126761	0.2605633802816901	0.07746478873239436	0.4859154929577465	0.007042253521126761	0.04929577464788732	0.007042253521126761
6	2018	0.021739130434782608	0.007246376811594203	0.007246376811594203	0.007246376811594203	0.007246376811594203	0.007246376811594203	0.06521739130434782	0.050724637681159424	0.07971014492753623	0.7463768115942029
7	2018	0.0234375	0.0078125	0.0859375	0.0078125	0.0078125	0.0078125	0.2109375	0.0078125	0.2890625	0.3515625
8	2018	0.004424778761061947	0.022123893805309734	0.05752212389380531	0.004424778761061947	0.12831858407079647	0.004424778761061947	0.09292035398230089	0.03982300884955752	0.12831858407079647	0.5176991150442478
9	2018	0.006024096385542169	0.006024096385542169	0.05421686746987952	0.018072289156626505	0.006024096385542169	0.04216867469879518	0.3192771084337349	0.030120481927710843	0.4759036144578313	0.04216867469879518
10	2019	0.32608695652173914	0.021739130434782608	0.021739130434782608	0.021739130434782608	0.06521739130434782	0.021739130434782608	0.021739130434782608	0.021739130434782608	0.45652173913043476	0.021739130434782608
11	2017	0.12162162162162163	0.013513513513513514	0.013513513513513514	0.0945945945945946	0.013513513513513514	0.04054054054054054	0.17567567567567569	0.013513513513513514	0.5	0.013513513513513514
12	2018	0.0798611111111111	0.19791666666666666	0.010416666666666666	0.010416666666666666	0.13541666666666666	0.03125	0.3229166666666667	0.003472222222222222	0.1701388888888889	0.03819444444444445
13	2018	0.06372549019607843	0.004901960784313725	0.08333333333333333	0.04411764705882353	0.024509803921568627	0.004901960784313725	0.6029411764705882	0.08333333333333333	0.07352941176470588	0.014705882352941176
14	2018	0.01293103448275862	0.07327586206896551	0.004310344827586207	0.004310344827586207	0.09913793103448276	0.1853448275862069	0.3922413793103448	0.004310344827586207	0.1939655172413793	0.03017241379310345
15	2018	0.01	0.09	0.01	0.05	0.07	0.01	0.01	0.01	0.53	0.21
16	2018	0.03763440860215054	0.005376344086021506	0.016129032258064516	0.0913978494623656	0.04838709677419355	0.005376344086021506	0.2956989247311828	0.005376344086021506	0.489247311827957	0.005376344086021506
17	2018	0.004166666666666667	0.029166666666666667	0.004166666666666667	0.0625	0.0375	0.09583333333333334	0.5875	0.004166666666666667	0.14583333333333334	0.029166666666666667
